Beat,Chapter,Scene,Order,Character,Voice,Line,Words,Ordering,Cue,File
2,CH1 PROSPECT,Bada Bing I,366,Tony (the Prospect),player,Who is he?,3,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.open.tony.3vo7xx,vo.bing.full.licenseToGrillGratin.open.tony.3vo7xx.mp3
2,CH1 PROSPECT,Bada Bing I,367,Tony (the Prospect),player,Nothing. Forget it.,3,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.open.tony.jiw36c,vo.bing.full.licenseToGrillGratin.open.tony.jiw36c.mp3
2,CH1 PROSPECT,Bada Bing I,368,Tony (the Prospect),player,Why can’t you do this yourself?,6,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.open.tony.sa4lho,vo.bing.full.licenseToGrillGratin.open.tony.sa4lho.mp3
2,CH1 PROSPECT,Bada Bing I,369,Gratin,gratin,Hitting him. Hitting him harder. Waiting a while. Hitting him during the waiting.,13,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.tried.line.z195g4,vo.bing.full.licenseToGrillGratin.tried.line.z195g4.mp3
2,CH1 PROSPECT,Bada Bing I,370,Gratin,gratin,Every single time he looks at me like I have brought him the wrong wine.,15,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.triedFace.line.qsh2fb,vo.bing.full.licenseToGrillGratin.triedFace.line.qsh2fb.mp3
2,CH1 PROSPECT,Bada Bing I,371,Gratin,gratin,"Foreign. Intelligence, the proper kind. Walked across our lot with a camera the size of a lighter and did not run when I said his name out loud.",28,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.who.line.18q48un,vo.bing.full.licenseToGrillGratin.who.line.18q48un.mp3
2,CH1 PROSPECT,Bada Bing I,372,Gratin,gratin,That last part is the part I do not like.,10,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.whoWorry.line.d2cntt,vo.bing.full.licenseToGrillGratin.whoWorry.line.d2cntt.mp3
2,CH1 PROSPECT,Bada Bing I,373,Gratin,gratin,Because I have been in this room since seven o’clock and I am starting to like him.,17,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillGratin.why.line.uecgyj,vo.bing.full.licenseToGrillGratin.why.line.uecgyj.mp3
2,CH1 PROSPECT,Bada Bing I,374,Numbskull,numbskull,I am good. I said early on I would hold him still and everybody went quiet at me.,18,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.holding.line.1y65zsf,vo.bing.full.licenseToGrillNumbskull.holding.line.1y65zsf.mp3
2,CH1 PROSPECT,Bada Bing I,375,Numbskull,numbskull,I do still think it would help.,7,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.holdingStill.line.hif1re,vo.bing.full.licenseToGrillNumbskull.holdingStill.line.hif1re.mp3
2,CH1 PROSPECT,Bada Bing I,376,Numbskull,numbskull,"Everything off him is laid out on that table. Watch, camera, the little gun, and keys to something.",18,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.line.1khqw2q,vo.bing.full.licenseToGrillNumbskull.open.line.1khqw2q.mp3
2,CH1 PROSPECT,Bada Bing I,377,Numbskull,numbskull,He gave it up. I want it on the record that nobody needed holding.,14,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.line.grdgo6,vo.bing.full.licenseToGrillNumbskull.open.line.grdgo6.mp3
2,CH1 PROSPECT,Bada Bing I,378,Tony (the Prospect),player,"Did you actually go through it, or did you look at it and get bored?",15,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.tony.1ef5x4a,vo.bing.full.licenseToGrillNumbskull.open.tony.1ef5x4a.mp3
2,CH1 PROSPECT,Bada Bing I,379,Tony (the Prospect),player,Later.,1,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.tony.1h534md,vo.bing.full.licenseToGrillNumbskull.open.tony.1h534md.mp3
2,CH1 PROSPECT,Bada Bing I,380,Tony (the Prospect),player,Anything on there worth anything?,5,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.tony.1mi8jml,vo.bing.full.licenseToGrillNumbskull.open.tony.1mi8jml.mp3
2,CH1 PROSPECT,Bada Bing I,381,Tony (the Prospect),player,"You still with us, Numbskull? Blink if the answer’s no.",10,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.open.tony.1ygn69,vo.bing.full.licenseToGrillNumbskull.open.tony.1ygn69.mp3
2,CH1 PROSPECT,Bada Bing I,382,Numbskull,numbskull,"Twice. Pockets, lining, both shoes. Then I put it all out where you could see it, in a line, like a shop.",22,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.theBox.line.niep5o,vo.bing.full.licenseToGrillNumbskull.theBox.line.niep5o.mp3
2,CH1 PROSPECT,Bada Bing I,383,Numbskull,numbskull,Do not set any of it down on the floor. The floor in here has a drain in it.,19,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.theBoxDrain.line.1nx4zm0,vo.bing.full.licenseToGrillNumbskull.theBoxDrain.line.1nx4zm0.mp3
2,CH1 PROSPECT,Bada Bing I,384,Numbskull,numbskull,The watch is worth my car. The little gun is worth my car. The keys go to something I have not been allowed to walk out and look at.,29,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.worth.line.1ln79p1,vo.bing.full.licenseToGrillNumbskull.worth.line.1ln79p1.mp3
2,CH1 PROSPECT,Bada Bing I,385,Numbskull,numbskull,Gratin said do not go and look at it. So I have been looking at this wall instead.,18,MIXED — floor barks plus authored beats,vo.bing.full.licenseToGrillNumbskull.worthWall.line.1cajjlk,vo.bing.full.licenseToGrillNumbskull.worthWall.line.1cajjlk.mp3
2,CH1 PROSPECT,Bada Bing I,386,BIG UNCLE LOU SPUTTHOLE,lou1,Then you decide whether they’re wasting our time. That part’s yours. That’s why it’s you going and not one of the animals.,22,MIXED — floor barks plus authored beats,vo.bing.full.lou.andthen.line.1vah18a,vo.bing.full.lou.andthen.line.1vah18a.mp3
2,CH1 PROSPECT,Bada Bing I,387,BIG UNCLE LOU SPUTTHOLE,lou1,It’s Tuesday. Tuesday’s busy. Wednesday’s worse.,6,MIXED — floor barks plus authored beats,vo.bing.full.lou.busy.line.1rjobfp,vo.bing.full.lou.busy.line.1rjobfp.mp3
2,CH1 PROSPECT,Bada Bing I,388,BIG UNCLE LOU SPUTTHOLE,lou1,I did.,2,MIXED — floor barks plus authored beats,vo.bing.full.lou.called.line.czlqoh,vo.bing.full.lou.called.line.czlqoh.mp3
2,CH1 PROSPECT,Bada Bing I,389,BIG UNCLE LOU SPUTTHOLE,lou1,Take one. Everybody takes one. Nobody eats one.,8,MIXED — floor barks plus authored beats,vo.bing.full.lou.candy.line.d2l6uh,vo.bing.full.lou.candy.line.d2l6uh.mp3
2,CH1 PROSPECT,Bada Bing I,390,BIG UNCLE LOU SPUTTHOLE,lou1,"Nothing changed. That’s what worries me. It should have, by now.",11,MIXED — floor barks plus authored beats,vo.bing.full.lou.changed.line.tulsor,vo.bing.full.lou.changed.line.tulsor.mp3
2,CH1 PROSPECT,Bada Bing I,391,BIG UNCLE LOU SPUTTHOLE,lou1,Everybody knows what they’re doing. The ones who don’t come back knew as well.,14,MIXED — floor barks plus authored beats,vo.bing.full.lou.confident.line.iqzopd,vo.bing.full.lou.confident.line.iqzopd.mp3
2,CH1 PROSPECT,Bada Bing I,392,BIG UNCLE LOU SPUTTHOLE,lou1,"Sal Sorrento does the selling. Captain McClawsky watches and interrupts when it matters. The quiet one is still the one to watch, which I should not have to explain to a grown man.",33,MIXED — floor barks plus authored beats,vo.bing.full.lou.contact.line.12j6sav,vo.bing.full.lou.contact.line.12j6sav.mp3
2,CH1 PROSPECT,Bada Bing I,393,BIG UNCLE LOU SPUTTHOLE,lou1,Close the door. We’re not selling raffle tickets.,8,MIXED — floor barks plus authored beats,vo.bing.full.lou.doorOpen.line.19tnvci,vo.bing.full.lou.doorOpen.line.19tnvci.mp3
2,CH1 PROSPECT,Bada Bing I,394,BIG UNCLE LOU SPUTTHOLE,lou1,There he is.,3,MIXED — floor barks plus authored beats,vo.bing.full.lou.enter.line.1f761oa,vo.bing.full.lou.enter.line.1f761oa.mp3
2,CH1 PROSPECT,Bada Bing I,395,BIG UNCLE LOU SPUTTHOLE,lou1,"Office is closed, Prospect. Party is out front. Try not to miss the murder.",14,MIXED — floor barks plus authored beats,vo.bing.full.lou.enter.line.1kwn31d,vo.bing.full.lou.enter.line.1kwn31d.mp3
2,CH1 PROSPECT,Bada Bing I,396,BIG UNCLE LOU SPUTTHOLE,lou1,Shut the door.,3,MIXED — floor barks plus authored beats,vo.bing.full.lou.enter.line.1oe6npq,vo.bing.full.lou.enter.line.1oe6npq.mp3
2,CH1 PROSPECT,Bada Bing I,397,BIG UNCLE LOU SPUTTHOLE,lou1,Sit down. Or don’t. You’ve had all night to decide.,10,MIXED — floor barks plus authored beats,vo.bing.full.lou.enter.line.bkm5pu,vo.bing.full.lou.enter.line.bkm5pu.mp3
2,CH1 PROSPECT,Bada Bing I,398,Tony (the Prospect),player,And then?,2,MIXED — floor barks plus authored beats,vo.bing.full.lou.envelope.tony.1uitjw6,vo.bing.full.lou.envelope.tony.1uitjw6.mp3
2,CH1 PROSPECT,Bada Bing I,399,Tony (the Prospect),player,Fine.,1,MIXED — floor barks plus authored beats,vo.bing.full.lou.envelope.tony.yscmc9,vo.bing.full.lou.envelope.tony.yscmc9.mp3
2,CH1 PROSPECT,Bada Bing I,400,BIG UNCLE LOU SPUTTHOLE,lou1,You came here for a package and nearly left with forty pounds of quarters.,14,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.line.17ydj50,vo.bing.full.lou.greet.line.17ydj50.mp3
2,CH1 PROSPECT,Bada Bing I,401,BIG UNCLE LOU SPUTTHOLE,lou1,You took your time. Relatively speaking.,6,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.line.lc299m,vo.bing.full.lou.greet.line.lc299m.mp3
2,CH1 PROSPECT,Bada Bing I,402,BIG UNCLE LOU SPUTTHOLE,lou1,You’ve been at my bar. I can hear it from here.,11,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.line.lki7aa,vo.bing.full.lou.greet.line.lki7aa.mp3
2,CH1 PROSPECT,Bada Bing I,403,BIG UNCLE LOU SPUTTHOLE,lou1,You took your time.,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.line.tmwqwr,vo.bing.full.lou.greet.line.tmwqwr.mp3
2,CH1 PROSPECT,Bada Bing I,404,Tony (the Prospect),player,I came straight in.,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.tony.140czgz,vo.bing.full.lou.greet.tony.140czgz.mp3
2,CH1 PROSPECT,Bada Bing I,405,Tony (the Prospect),player,You called. I’m here.,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.tony.1dsb0i0,vo.bing.full.lou.greet.tony.1dsb0i0.mp3
2,CH1 PROSPECT,Bada Bing I,406,Tony (the Prospect),player,Your slot machine attacked me.,5,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.tony.1g0x304,vo.bing.full.lou.greet.tony.1g0x304.mp3
2,CH1 PROSPECT,Bada Bing I,407,Tony (the Prospect),player,Place looks busy.,3,MIXED — floor barks plus authored beats,vo.bing.full.lou.greet.tony.1skj0qt,vo.bing.full.lou.greet.tony.1skj0qt.mp3
2,CH1 PROSPECT,Bada Bing I,408,BIG UNCLE LOU SPUTTHOLE,lou1,Out front. Hog Mama is waiting on the stage controls.,10,MIXED — floor barks plus authored beats,vo.bing.full.lou.hang.line.3wpchh,vo.bing.full.lou.hang.line.3wpchh.mp3
2,CH1 PROSPECT,Bada Bing I,409,Tony (the Prospect),player,"I’m going, Lou.",3,MIXED — floor barks plus authored beats,vo.bing.full.lou.hang.tony.hq4amq,vo.bing.full.lou.hang.tony.hq4amq.mp3
2,CH1 PROSPECT,Bada Bing I,410,Tony (the Prospect),player,Clean. Mostly.,2,MIXED — floor barks plus authored beats,vo.bing.full.lou.hang.tony.s33n16,vo.bing.full.lou.hang.tony.s33n16.mp3
2,CH1 PROSPECT,Bada Bing I,411,BIG UNCLE LOU SPUTTHOLE,lou1,"It’s a gun, Prospect. Not an engagement ring.",8,MIXED — floor barks plus authored beats,vo.bing.full.lou.inspecting.line.pj0l8m,vo.bing.full.lou.inspecting.line.pj0l8m.mp3
2,CH1 PROSPECT,Bada Bing I,412,BIG UNCLE LOU SPUTTHOLE,lou1,You complete the errand first. Then you rob my bar.,10,MIXED — floor barks plus authored beats,vo.bing.full.lou.liquor.line.oiyhn4,vo.bing.full.lou.liquor.line.oiyhn4.mp3
2,CH1 PROSPECT,Bada Bing I,413,BIG UNCLE LOU SPUTTHOLE,lou1,That machine has taken more off this crew than the state has. Sit down.,14,MIXED — floor barks plus authored beats,vo.bing.full.lou.machine.line.9ju3gw,vo.bing.full.lou.machine.line.9ju3gw.mp3
2,CH1 PROSPECT,Bada Bing I,414,BIG UNCLE LOU SPUTTHOLE,lou1,Four cameras and none of them point at anything I care about.,12,MIXED — floor barks plus authored beats,vo.bing.full.lou.monitor.line.1eyrta1,vo.bing.full.lou.monitor.line.1eyrta1.mp3
2,CH1 PROSPECT,Bada Bing I,415,BIG UNCLE LOU SPUTTHOLE,lou1,You here to pick up a package or review my decorating?,11,MIXED — floor barks plus authored beats,vo.bing.full.lou.photos.line.pfpdv4,vo.bing.full.lou.photos.line.pfpdv4.mp3
2,CH1 PROSPECT,Bada Bing I,416,Tony (the Prospect),player,Why give me this here?,5,MIXED — floor barks plus authored beats,vo.bing.full.lou.questions.tony.13zl6yb,vo.bing.full.lou.questions.tony.13zl6yb.mp3
2,CH1 PROSPECT,Bada Bing I,417,Tony (the Prospect),player,I’ve got it.,3,MIXED — floor barks plus authored beats,vo.bing.full.lou.questions.tony.16a5c15,vo.bing.full.lou.questions.tony.16a5c15.mp3
2,CH1 PROSPECT,Bada Bing I,418,Tony (the Prospect),player,Who am I meeting?,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.questions.tony.1lahoj6,vo.bing.full.lou.questions.tony.1lahoj6.mp3
2,CH1 PROSPECT,Bada Bing I,419,Tony (the Prospect),player,Somebody’s watching the club.,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.questions.tony.wmukgv,vo.bing.full.lou.questions.tony.wmukgv.mp3
2,CH1 PROSPECT,Bada Bing I,420,BIG UNCLE LOU SPUTTHOLE,lou1,"Then you go anyway and I worry the whole evening. Take it, Prospect.",13,MIXED — floor barks plus authored beats,vo.bing.full.lou.refuse.line.3o4jmh,vo.bing.full.lou.refuse.line.3o4jmh.mp3
2,CH1 PROSPECT,Bada Bing I,421,BIG UNCLE LOU SPUTTHOLE,lou1,Good. Sitting. That’s progress.,4,MIXED — floor barks plus authored beats,vo.bing.full.lou.sat.line.1js4sny,vo.bing.full.lou.sat.line.1js4sny.mp3
2,CH1 PROSPECT,Bada Bing I,422,BIG UNCLE LOU SPUTTHOLE,lou1,"Sal carries the offer. McClawsky watches until he has something worth saying. Listen when he does, and agree to nothing I did not put in that envelope.",27,MIXED — floor barks plus authored beats,vo.bing.full.lou.sitdown.line.1rjd9oy,vo.bing.full.lou.sitdown.line.1rjd9oy.mp3
2,CH1 PROSPECT,Bada Bing I,423,BIG UNCLE LOU SPUTTHOLE,lou1,You did. I noticed. Don’t get used to being noticed.,10,MIXED — floor barks plus authored beats,vo.bing.full.lou.straight.line.cjsc8t,vo.bing.full.lou.straight.line.cjsc8t.mp3
2,CH1 PROSPECT,Bada Bing I,424,Tony (the Prospect),player,And if I don’t take it?,6,MIXED — floor barks plus authored beats,vo.bing.full.lou.waiting.tony.1ddcl3z,vo.bing.full.lou.waiting.tony.1ddcl3z.mp3
2,CH1 PROSPECT,Bada Bing I,425,Tony (the Prospect),player,What is it?,3,MIXED — floor barks plus authored beats,vo.bing.full.lou.waiting.tony.1lavgm7,vo.bing.full.lou.waiting.tony.1lavgm7.mp3
2,CH1 PROSPECT,Bada Bing I,426,Tony (the Prospect),player,Sal Sorrento and McClawsky. A sit-down.,6,MIXED — floor barks plus authored beats,vo.bing.full.lou.warning.tony.13il57i,vo.bing.full.lou.warning.tony.13il57i.mp3
2,CH1 PROSPECT,Bada Bing I,427,Tony (the Prospect),player,What changed?,2,MIXED — floor barks plus authored beats,vo.bing.full.lou.warning.tony.1rs0tw,vo.bing.full.lou.warning.tony.1rs0tw.mp3
2,CH1 PROSPECT,Bada Bing I,428,Tony (the Prospect),player,I know what I’m doing.,5,MIXED — floor barks plus authored beats,vo.bing.full.lou.warning.tony.awltb1,vo.bing.full.lou.warning.tony.awltb1.mp3
2,CH1 PROSPECT,Bada Bing I,429,Tony (the Prospect),player,I understand.,2,MIXED — floor barks plus authored beats,vo.bing.full.lou.warning.tony.mg3d9s,vo.bing.full.lou.warning.tony.mg3d9s.mp3
2,CH1 PROSPECT,Bada Bing I,430,BIG UNCLE LOU SPUTTHOLE,lou1,…Grey sedan. By the office wall. Alright. Find out whether it follows you. Don’t do anything about it. Find out.,20,MIXED — floor barks plus authored beats,vo.bing.full.lou.watched.line.cwm110,vo.bing.full.lou.watched.line.cwm110.mp3
2,CH1 PROSPECT,Bada Bing I,431,BIG UNCLE LOU SPUTTHOLE,lou1,"Because here it’s mine, and out there it’s evidence. And because I wanted to look at you before you went.",20,MIXED — floor barks plus authored beats,vo.bing.full.lou.why.line.5g6i9h,vo.bing.full.lou.why.line.5g6i9h.mp3
2,CH1 PROSPECT,Bada Bing I,432,Tony (the Prospect),player,That was the whole thing. That was all of it.,10,MIXED — floor barks plus authored beats,vo.bing.full.margo.dinner.tony.14cm7ow,vo.bing.full.margo.dinner.tony.14cm7ow.mp3
2,CH1 PROSPECT,Bada Bing I,433,Tony (the Prospect),player,Give me your number. I’ll call when I’m back in town.,11,MIXED — floor barks plus authored beats,vo.bing.full.margo.dinner.tony.1d8n5oz,vo.bing.full.margo.dinner.tony.1d8n5oz.mp3
2,CH1 PROSPECT,Bada Bing I,434,Margo Salas,margo,Hm. Shame. That was nearly something.,6,MIXED — floor barks plus authored beats,vo.bing.full.margo.fold.line.1gbo14r,vo.bing.full.margo.fold.line.1gbo14r.mp3
2,CH1 PROSPECT,Bada Bing I,435,Margo Salas,margo,"That is my number. I get one night off in six. Call when you are back in the city. If I use it on you and you are boring, I will be extremely unpleasant about it.",36,MIXED — floor barks plus authored beats,vo.bing.full.margo.number.line.gsasl8,vo.bing.full.margo.number.line.gsasl8.mp3
2,CH1 PROSPECT,Bada Bing I,436,Tony (the Prospect),player,I was going to walk past.,6,MIXED — floor barks plus authored beats,vo.bing.full.margo.open.tony.1xxg4iv,vo.bing.full.margo.open.tony.1xxg4iv.mp3
2,CH1 PROSPECT,Bada Bing I,437,Tony (the Prospect),player,What are you drinking?,4,MIXED — floor barks plus authored beats,vo.bing.full.margo.open.tony.rnhobt,vo.bing.full.margo.open.tony.rnhobt.mp3
2,CH1 PROSPECT,Bada Bing I,438,Tony (the Prospect),player,I could have a word about the two hundred.,9,MIXED — floor barks plus authored beats,vo.bing.full.margo.why.tony.10rytv8,vo.bing.full.margo.why.tony.10rytv8.mp3
2,CH1 PROSPECT,Bada Bing I,439,Tony (the Prospect),player,Good luck with the two hundred.,6,MIXED — floor barks plus authored beats,vo.bing.full.margo.why.tony.152qfmo,vo.bing.full.margo.why.tony.152qfmo.mp3
2,CH1 PROSPECT,Bada Bing I,440,Tony (the Prospect),player,Let me buy you dinner.,5,MIXED — floor barks plus authored beats,vo.bing.full.margo.why.tony.ijm69l,vo.bing.full.margo.why.tony.ijm69l.mp3
