"Cue ID","File","Format","Duration","Source or license note","Loop flag","Number of uses","Scenes using it","Orphan status","Duplicate status","Filename-content mismatch","Loudness issue","Playback issue","Recommended action"
"radio.vo.announcer.1u2ak1b","assets/sfx/radio.vo.announcer.1u2ak1b.mp3","MP3","4.389","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1u90o1i","assets/sfx/radio.vo.announcer.1u90o1i.mp3","MP3","5.277","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1v05271","assets/sfx/radio.vo.announcer.1v05271.mp3","MP3","2.952","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1vtvpq8","assets/sfx/radio.vo.announcer.1vtvpq8.mp3","MP3","4.206","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1vxa4x4","assets/sfx/radio.vo.announcer.1vxa4x4.mp3","MP3","4.153","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1wvrx46","assets/sfx/radio.vo.announcer.1wvrx46.mp3","MP3","4.284","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1xb04qh","assets/sfx/radio.vo.announcer.1xb04qh.mp3","MP3","5.59","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.1yuhyw6","assets/sfx/radio.vo.announcer.1yuhyw6.mp3","MP3","6.74","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.04r2ni8","assets/sfx/radio.vo.ape.04r2ni8.mp3","MP3","2.664","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.05w2wxf","assets/sfx/radio.vo.ape.05w2wxf.mp3","MP3","5.355","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.06u9dd0","assets/sfx/radio.vo.ape.06u9dd0.mp3","MP3","6.609","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.07d3ee8","assets/sfx/radio.vo.ape.07d3ee8.mp3","MP3","3.918","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0ma2e29","assets/sfx/radio.vo.ape.0ma2e29.mp3","MP3","3.318","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0pr4065","assets/sfx/radio.vo.ape.0pr4065.mp3","MP3","4.65","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0pximyr","assets/sfx/radio.vo.ape.0pximyr.mp3","MP3","4.206","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0rxsr01","assets/sfx/radio.vo.ape.0rxsr01.mp3","MP3","3.135","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0s9mb0h","assets/sfx/radio.vo.ape.0s9mb0h.mp3","MP3","3.631","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.0sbiptz","assets/sfx/radio.vo.ape.0sbiptz.mp3","MP3","4.284","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.13mrhba","assets/sfx/radio.vo.ape.13mrhba.mp3","MP3","3.736","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.15bndo4","assets/sfx/radio.vo.ape.15bndo4.mp3","MP3","4.206","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.15mgbv2","assets/sfx/radio.vo.ape.15mgbv2.mp3","MP3","3.187","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
